task,round,global_round,task_progress,acc,prec_mic,prec_mac,prec_wei,rec_mic,rec_mac,rec_wei,f1_mic,f1_mac,f1_wei,fpr,loss
2,80,200,3.0,52.513,52.513,48.8998,81.0191,52.513,63.19,52.513,52.513,42.3841,57.1038,83.818,3.269368
3,1,201,3.0125,34.4608,34.4608,38.3162,68.9554,34.4608,41.8405,34.4608,34.4608,27.6139,36.1964,95.9224,4.395579
3,2,202,3.025,45.1075,45.1075,40.7972,73.4006,45.1075,50.8775,45.1075,45.1075,33.8401,49.8434,85.383,3.228626
3,3,203,3.0375,37.6167,37.6167,33.1759,63.5737,37.6167,47.807,37.6167,37.6167,26.3744,41.9823,91.4566,3.3046
3,4,204,3.05,44.321,44.321,36.2598,67.7883,44.321,50.3587,44.321,44.321,30.8944,48.8567,81.1734,2.930217
3,5,205,3.0625,49.2224,49.2224,38.6562,76.5209,49.2224,53.4948,49.2224,49.2224,33.5197,53.9195,85.0541,2.886178
3,6,206,3.075,52.3056,52.3056,38.2915,75.4667,52.3056,53.164,52.3056,52.3056,34.2299,57.2345,73.1255,2.721063
3,7,207,3.0875,50.6265,50.6265,38.1307,74.0469,50.6265,54.8328,50.6265,50.6265,34.8109,55.7667,76.8975,2.804684
3,8,208,3.1,50.463,50.463,36.8911,73.3915,50.463,55.9063,50.463,50.463,34.7178,55.4763,77.9135,2.745833
3,9,209,3.1125,50.4071,50.4071,37.9754,71.114,50.4071,54.6959,50.4071,50.4071,35.3701,55.2393,76.4354,2.834474
3,10,210,3.125,50.3201,50.3201,37.4624,72.2055,50.3201,53.9655,50.3201,50.3201,34.5375,55.6539,73.7873,2.794898
3,11,211,3.1375,50.8587,50.8587,37.2026,70.986,50.8587,58.4107,50.8587,50.8587,35.0634,55.4988,75.7099,2.86761
3,12,212,3.15,50.6864,50.6864,38.1817,70.0097,50.6864,55.2621,50.6864,50.6864,35.6487,55.766,73.1346,2.807001
3,13,213,3.1625,48.2412,48.2412,38.6336,68.2008,48.2412,58.7454,48.2412,48.2412,35.041,52.9092,81.4454,2.986138
3,14,214,3.175,50.0747,50.0747,39.1689,72.9003,50.0747,58.5029,50.0747,50.0747,34.8956,54.9759,76.2047,2.884333
3,15,215,3.1875,48.6611,48.6611,37.7206,70.6044,48.6611,58.7319,48.6611,48.6611,34.1958,53.1419,81.7388,2.965627
3,16,216,3.2,50.7136,50.7136,37.4103,72.6261,50.7136,57.3853,50.7136,50.7136,33.7566,55.6944,73.4199,2.877343
3,17,217,3.2125,46.6493,46.6493,37.5934,66.9602,46.6493,55.6442,46.6493,46.6493,31.3514,50.5072,73.8098,2.93199
3,18,218,3.225,48.6063,48.6063,37.6721,72.4634,48.6063,56.8932,48.6063,48.6063,32.8019,53.6987,76.4874,3.028007
3,19,219,3.2375,48.3707,48.3707,40.3819,71.7244,48.3707,58.4403,48.3707,48.3707,34.3499,53.2013,81.2971,3.043592
3,20,220,3.25,49.0099,49.0099,39.2416,73.9569,49.0099,59.3266,49.0099,49.0099,33.8884,53.8329,79.5775,2.951672
3,21,221,3.2625,48.308,48.308,39.9441,71.5123,48.308,58.8288,48.308,48.308,34.311,53.2856,81.8258,3.06358
3,22,222,3.275,49.3957,49.3957,39.2311,73.7618,49.3957,60.4637,49.3957,49.3957,34.4676,54.2645,80.4826,2.949113
3,23,223,3.2875,49.2109,49.2109,39.0233,73.1206,49.2109,60.8018,49.2109,49.2109,34.4451,54.0443,81.1529,2.966144
3,24,224,3.3,47.6993,47.6993,35.9444,66.7744,47.6993,58.1311,47.6993,47.6993,32.028,52.0318,73.2568,2.9359
3,25,225,3.3125,46.8612,46.8612,35.8435,65.7761,46.8612,56.9209,46.8612,46.8612,31.258,51.0087,74.0273,2.989911
3,26,226,3.325,47.0337,47.0337,35.8101,65.9748,47.0337,57.0512,47.0337,47.0337,30.9841,51.0848,74.1352,2.993731
3,27,227,3.3375,46.7603,46.7603,36.1395,66.0182,46.7603,57.2715,46.7603,46.7603,31.2204,50.8759,74.8327,3.019338
3,28,228,3.35,49.2196,49.2196,37.0262,68.0442,49.2196,57.7728,49.2196,49.2196,32.175,53.3732,65.3767,2.889144
3,29,229,3.3625,46.5528,46.5528,35.2173,64.7533,46.5528,57.2127,46.5528,46.5528,31.176,50.8597,75.3761,3.010199
3,30,230,3.375,48.2396,48.2396,33.1171,63.4932,48.2396,59.3031,48.2396,48.2396,32.5283,52.4815,73.5385,2.903194
3,31,231,3.3875,46.2895,46.2895,34.8001,65.1643,46.2895,56.4557,46.2895,46.2895,30.2934,50.6096,74.7473,3.035387
3,32,232,3.4,47.3374,47.3374,36.042,67.3101,47.3374,59.375,47.3374,47.3374,32.3614,51.9485,74.6351,3.000993
3,33,233,3.4125,44.1229,44.1229,35.8245,65.946,44.1229,55.9782,44.1229,44.1229,29.4969,48.8313,77.567,3.240153
3,34,234,3.425,45.599,45.599,35.4984,65.1814,45.599,58.6613,45.599,45.599,31.1127,49.953,76.8183,3.16754
3,35,235,3.4375,43.3584,43.3584,33.7457,63.772,43.3584,55.8648,43.3584,43.3584,29.0468,48.018,77.215,3.269508
3,36,236,3.45,45.2367,45.2367,34.8164,64.4185,45.2367,58.1591,45.2367,45.2367,31.0081,49.7256,74.924,3.177631
3,37,237,3.4625,44.4421,44.4421,34.6011,65.5152,44.4421,56.7131,44.4421,44.4421,29.7322,49.1593,77.7284,3.229089
3,38,238,3.475,45.6525,45.6525,33.8047,63.3516,45.6525,59.1933,45.6525,45.6525,31.6608,50.2011,76.5954,3.21234
3,39,239,3.4875,45.7829,45.7829,34.7616,65.716,45.7829,57.446,45.7829,45.7829,30.2095,50.3074,74.8632,3.122209
3,40,240,3.5,45.9213,45.9213,32.5627,62.8284,45.9213,58.1255,45.9213,45.9213,30.96,50.4571,75.4227,3.118336
3,41,241,3.5125,45.1416,45.1416,34.5387,65.1642,45.1416,57.7313,45.1416,45.1416,30.4058,49.8212,76.2069,3.197482
3,42,242,3.525,45.0172,45.0172,34.3562,64.8995,45.0172,57.892,45.0172,45.0172,30.4764,49.7329,76.5522,3.226198
3,43,243,3.5375,44.9893,44.9893,34.42,64.999,44.9893,57.8748,44.9893,44.9893,30.4515,49.7156,76.5032,3.233377
3,44,244,3.55,45.0985,45.0985,34.501,64.9567,45.0985,57.8557,45.0985,45.0985,30.5567,49.8398,76.3673,3.227495
3,45,245,3.5625,45.2181,45.2181,34.4458,64.8432,45.2181,58.0435,45.2181,45.2181,30.6912,49.941,76.2769,3.227339
3,46,246,3.575,44.612,44.612,32.5383,62.9258,44.612,57.2998,44.612,44.612,30.1577,49.4562,76.3269,3.262833
3,47,247,3.5875,45.7461,45.7461,34.7452,64.8776,45.7461,58.1917,45.7461,45.7461,31.1283,50.3988,75.8986,3.170616
3,48,248,3.6,45.7473,45.7473,34.7541,64.8742,45.7473,58.2187,45.7473,45.7473,31.152,50.4022,75.8583,3.168517
3,49,249,3.6125,45.8214,45.8214,35.0756,65.2764,45.8214,58.2333,45.8214,45.8214,31.1631,50.4762,75.7732,3.157565
3,50,250,3.625,46.0131,46.0131,35.5578,65.7175,46.0131,58.3642,46.0131,46.0131,31.3993,50.6631,75.5358,3.13543
3,51,251,3.6375,45.5256,45.5256,34.0911,64.469,45.5256,58.0055,45.5256,45.5256,30.8026,50.2238,75.9417,3.193314
3,52,252,3.65,45.2964,45.2964,34.3275,64.7738,45.2964,57.7616,45.2964,45.2964,30.6384,50.0422,75.9468,3.220333
3,53,253,3.6625,45.4537,45.4537,34.1495,64.5806,45.4537,57.7822,45.4537,45.4537,30.6983,50.1785,75.8556,3.20332
3,54,254,3.675,45.3721,45.3721,34.1204,64.5178,45.3721,57.771,45.3721,45.3721,30.6868,50.1064,75.9551,3.214921
3,55,255,3.6875,45.7313,45.7313,34.7015,64.8101,45.7313,57.9685,45.7313,45.7313,31.1556,50.4374,75.7282,3.16503
3,56,256,3.7,45.7867,45.7867,34.7877,64.9095,45.7867,57.9993,45.7867,45.7867,31.203,50.4931,75.6321,3.153294
3,57,257,3.7125,45.4448,45.4448,34.0674,64.4104,45.4448,57.703,45.4448,45.4448,30.7301,50.1768,75.8504,3.199786
3,58,258,3.725,45.0037,45.0037,32.4681,62.8653,45.0037,57.2921,45.0037,45.0037,30.3376,49.8366,75.8396,3.239625
3,59,259,3.7375,45.0013,45.0013,32.3499,62.7373,45.0013,57.2249,45.0013,45.0013,30.3204,49.8335,76.0047,3.246364
3,60,260,3.75,45.3126,45.3126,34.2024,64.6636,45.3126,57.5396,45.3126,45.3126,30.6215,50.0946,75.769,3.217466
3,61,261,3.7625,45.2649,45.2649,32.5953,62.816,45.2649,57.5639,45.2649,45.2649,30.6233,50.0451,75.9191,3.224536
3,62,262,3.775,45.3878,45.3878,34.0341,64.3936,45.3878,57.6352,45.3878,45.3878,30.7188,50.1514,75.8616,3.199418
3,63,263,3.7875,45.4026,45.4026,34.0723,64.389,45.4026,57.6768,45.4026,45.4026,30.7754,50.1644,75.8813,3.199391
3,64,264,3.8,45.7325,45.7325,34.8477,64.9561,45.7325,57.9056,45.7325,45.7325,31.2128,50.4633,75.6752,3.164807
3,65,265,3.8125,46.0212,46.0212,35.1829,65.1473,46.0212,58.1849,46.0212,46.0212,31.5114,50.708,75.474,3.132832
3,66,266,3.825,45.4028,45.4028,34.0369,64.3862,45.4028,57.6575,45.4028,45.4028,30.7346,50.1617,75.8869,3.205145
3,67,267,3.8375,45.279,45.279,34.0311,64.4347,45.279,57.5505,45.279,45.279,30.6359,50.068,75.8889,3.218171
3,68,268,3.85,45.2136,45.2136,34.1218,64.6469,45.2136,57.3996,45.2136,45.2136,30.4862,50.001,75.9976,3.229644
3,69,269,3.8625,45.462,45.462,34.2847,64.5982,45.462,57.7125,45.462,45.462,30.8199,50.2056,75.8765,3.189154
3,70,270,3.875,45.3802,45.3802,34.0471,64.3799,45.3802,57.6452,45.3802,45.3802,30.7454,50.1441,75.9084,3.205945
3,71,271,3.8875,44.6741,44.6741,32.3137,62.7811,44.6741,56.9616,44.6741,44.6741,30.1151,49.58,76.1134,3.273145
3,72,272,3.9,45.1193,45.1193,34.2325,64.7898,45.1193,57.4106,45.1193,45.1193,30.4762,49.9367,75.9607,3.240416
3,73,273,3.9125,45.6023,45.6023,34.4389,64.8195,45.6023,57.7822,45.6023,45.6023,30.8858,50.3385,75.6769,3.182241
3,74,274,3.925,45.0988,45.0988,32.358,62.7105,45.0988,57.2296,45.0988,45.0988,30.3691,49.9156,75.9546,3.236474
3,75,275,3.9375,45.255,45.255,34.0994,64.5462,45.255,57.5681,45.255,45.255,30.6026,50.0377,75.9434,3.219705
3,76,276,3.95,45.4364,45.4364,34.4237,64.8171,45.4364,57.6934,45.4364,45.4364,30.7873,50.1997,75.8129,3.198349
3,77,277,3.9625,45.7704,45.7704,35.0342,65.1642,45.7704,57.9551,45.7704,45.7704,31.2391,50.4966,75.63,3.159789
3,78,278,3.975,45.9369,45.9369,34.9207,64.9723,45.9369,58.0882,45.9369,45.9369,31.3649,50.6287,75.5392,3.140597
3,79,279,3.9875,46.0654,46.0654,35.1299,65.0677,46.0654,58.1801,46.0654,46.0654,31.5342,50.7357,75.5409,3.131058
3,80,280,4.0,46.0196,46.0196,35.3612,65.3474,46.0196,58.1841,46.0196,46.0196,31.5251,50.7187,75.4108,3.132778
4,1,281,4.0125,45.3503,45.4201,34.1494,64.1233,45.4352,57.3151,45.1844,45.246,30.6248,50.0183,75.3956,3.148442
4,2,282,4.025,45.3365,45.3589,34.1549,64.4462,45.5905,57.8201,45.6691,45.4165,30.8314,50.3681,75.3994,3.164184
4,3,283,4.0375,45.4736,45.5506,34.3037,64.4,45.2605,57.7677,45.613,45.4839,30.8578,50.3214,75.4161,3.180005
4,4,284,4.05,45.4896,45.4959,34.1548,64.3139,45.4992,57.802,45.4546,45.6592,30.9206,50.2264,75.3983,3.195905
4,5,285,4.0625,45.361,45.4108,34.2688,64.4752,45.4714,57.9523,45.5231,45.5871,31.0191,50.0027,75.4243,3.211885
4,6,286,4.075,45.669,45.5299,34.1532,64.5305,45.3731,57.5824,45.6853,45.5433,30.868,50.2197,75.4021,3.227944
4,7,287,4.0875,45.5077,45.4249,34.1162,64.3077,45.3409,57.4585,45.4704,45.5493,30.8934,50.2537,75.4088,3.244084
4,8,288,4.1,45.4501,45.5234,34.268,64.7994,45.5187,57.8248,45.4817,45.5127,30.94,50.078,75.4028,3.260304
4,9,289,4.1125,45.4036,45.414,34.3423,64.3236,45.4553,57.7456,45.5514,45.4956,30.968,50.2566,75.4167,3.276606
4,10,290,4.125,45.586,45.3148,34.2471,64.5157,45.573,57.5574,45.394,45.4304,30.836,50.2015,75.409,3.292989
4,11,291,4.1375,45.5122,45.3468,34.3552,64.3049,45.5946,57.7505,45.5296,45.5146,30.9892,50.1645,75.4143,3.309454
4,12,292,4.15,45.4562,45.3858,34.1162,64.498,45.5264,57.6762,45.415,45.4408,30.8684,50.2033,75.4228,3.326001
4,13,293,4.1625,45.3995,45.5574,34.2009,64.4475,45.5171,57.787,45.5826,45.6267,30.8766,50.1992,75.418,3.342631
4,14,294,4.175,45.3938,45.52,34.1843,64.5169,45.4812,57.8598,45.5408,45.5362,30.9413,50.2281,75.4296,3.359344
4,15,295,4.1875,45.6386,45.6004,34.1993,64.5107,45.5573,57.7873,45.349,45.5548,30.9004,50.3876,75.4149,3.376141
4,16,296,4.2,45.5948,45.4935,34.2957,64.6517,45.4924,57.6504,45.6049,45.5309,30.7898,50.0969,75.4085,3.393021
4,17,297,4.2125,45.3507,45.5687,34.1314,64.66,45.5047,57.7621,45.5497,45.4559,30.8998,50.3213,75.391,3.409987
4,18,298,4.225,45.4744,45.4432,34.2189,64.3928,45.5138,57.7273,45.4124,45.4496,30.9075,50.1288,75.4291,3.427037
4,19,299,4.2375,45.3552,45.5159,34.1309,64.5087,45.4493,57.5617,45.6129,45.5431,30.7862,50.2421,75.401,3.444172
4,20,300,4.25,45.2898,45.4258,34.1779,64.5158,45.5196,57.6559,45.4976,45.306,30.9535,50.2827,75.4115,3.461393
4,21,301,4.2625,45.4113,45.4652,34.232,64.6688,45.4754,57.6543,45.6831,45.3799,30.8502,50.1698,75.4096,3.4787
4,22,302,4.275,45.676,45.4413,34.2466,64.5461,45.5498,57.6856,45.3249,45.3986,30.8954,50.2879,75.3928,3.496093
4,23,303,4.2875,45.2954,45.5463,34.2397,64.5832,45.4926,57.6349,45.4861,45.5597,30.8582,50.3467,75.4055,3.513573
4,24,304,4.3,45.4981,45.4914,34.2082,64.289,45.5346,57.6846,45.5737,45.4595,30.9871,50.2331,75.408,3.531141
4,25,305,4.3125,45.3814,45.5987,34.1048,64.6007,45.4914,57.5885,45.4917,45.4205,30.9094,50.3549,75.4123,3.548797
4,26,306,4.325,45.4721,45.5343,34.1804,64.3767,45.5672,57.7115,45.4856,45.5468,30.9992,50.2149,75.3985,3.566541
4,27,307,4.3375,45.3595,45.4853,34.3658,64.4271,45.5736,57.7825,45.4894,45.4684,30.756,50.3511,75.4162,3.584374
4,28,308,4.35,45.7345,45.44,34.2056,64.3355,45.4737,57.7459,45.5945,45.4505,30.89,50.1731,75.3953,3.602296
4,29,309,4.3625,45.5035,45.5546,34.1789,64.4005,45.5034,57.6636,45.541,45.4868,30.9479,50.1983,75.3976,3.620307
4,30,310,4.375,45.3866,45.542,34.1622,64.7082,45.4461,57.8064,45.5324,45.5029,30.9169,50.3377,75.3923,3.638409
4,31,311,4.3875,45.3943,45.4572,34.2243,64.4194,45.4397,57.9231,45.471,45.3955,30.8591,50.2765,75.4196,3.656601
4,32,312,4.4,45.5734,45.3606,34.2626,64.351,45.5313,57.6793,45.331,45.309,30.8643,50.2334,75.4232,3.674884
4,33,313,4.4125,45.4343,45.4288,34.0925,64.5576,45.4148,57.622,45.4355,45.5657,30.9215,50.2071,75.397,3.693258
4,34,314,4.425,45.5964,45.5364,34.1843,64.3104,45.5516,58.0131,45.5146,45.5375,30.902,50.3114,75.421,3.711724
4,35,315,4.4375,45.5659,45.2939,34.1004,64.4054,45.4651,57.6793,45.52,45.2707,30.9285,50.3653,75.4083,3.730283
4,36,316,4.45,45.552,45.4619,34.086,64.5351,45.4718,57.7324,45.4667,45.4696,30.8776,50.1885,75.4,3.748934
4,37,317,4.4625,45.3117,45.4911,34.1766,64.5967,45.4907,57.7028,45.5445,45.4418,30.8314,50.1708,75.4038,3.767679
4,38,318,4.475,45.3703,45.5646,34.1492,64.3473,45.5516,57.7392,45.5448,45.5628,30.922,50.3279,75.4156,3.786517
4,39,319,4.4875,45.5952,45.5776,34.1871,64.5947,45.3574,57.6293,45.5243,45.4379,30.8615,50.3582,75.4071,3.80545
4,40,320,4.5,45.555,45.4648,34.1953,64.3321,45.5328,57.5367,45.3854,45.3921,30.8125,50.174,75.4174,3.824477
4,41,321,4.5125,45.447,45.523,34.3088,64.4104,45.4106,57.871,45.3801,45.3585,30.8657,50.3494,75.3967,3.8436
4,42,322,4.525,45.6129,45.559,34.1785,64.5207,45.5466,57.5864,45.4918,45.4666,30.8731,50.2075,75.4206,3.862818
4,43,323,4.5375,45.5025,45.4247,34.2307,64.3062,45.6097,57.5609,45.4182,45.4207,30.9015,50.1874,75.4175,3.882132
4,44,324,4.55,45.568,45.5869,34.2667,64.5532,45.6341,57.7797,45.328,45.5216,30.7882,50.3518,75.426,3.901542
4,45,325,4.5625,45.4584,45.5818,34.2072,64.6759,45.4774,57.9627,45.4498,45.4715,31.0021,50.2781,75.4019,3.92105
4,46,326,4.575,45.5868,45.4024,34.181,64.531,45.4499,57.7626,45.4259,45.4813,30.898,50.3328,75.4237,3.940655
4,47,327,4.5875,45.5747,45.4341,34.262,64.381,45.6718,57.8926,45.5642,45.6159,30.9586,50.23,75.4261,3.960359
4,48,328,4.6,45.5823,45.3047,34.144,64.4632,45.445,57.7868,45.3606,45.5343,30.8463,50.1955,75.4067,3.98016
4,49,329,4.6125,45.4412,45.3754,34.1997,64.6822,45.6031,58.0333,45.4938,45.3831,30.7687,50.0434,75.4104,4.000061
4,50,330,4.625,45.5832,45.5165,34.0964,64.4107,45.5158,57.6759,45.4628,45.5792,30.968,50.2525,75.3994,4.020062
4,51,331,4.6375,45.4025,45.5126,34.3036,64.7231,45.5395,57.5206,45.4459,45.4453,30.8415,50.2643,75.4221,4.040162
4,52,332,4.65,45.4484,45.6233,34.1709,64.8346,45.4624,57.6666,45.5531,45.4175,30.8641,50.0883,75.4046,4.060363
4,53,333,4.6625,45.3369,45.3323,34.0979,64.5354,45.5795,57.589,45.4887,45.4252,30.8186,50.2002,75.4119,4.080665
4,54,334,4.675,45.6093,45.4894,34.1357,64.3637,45.5641,57.6489,45.5787,45.5329,30.9067,50.1714,75.387,4.101068
4,55,335,4.6875,45.4082,45.5523,34.1521,64.6438,45.5554,57.9091,45.5947,45.4764,30.9682,50.271,75.4064,4.121573
4,56,336,4.7,45.5317,45.587,34.2496,64.3771,45.6149,57.8936,45.5988,45.5482,30.856,50.3045,75.4025,4.142181
4,57,337,4.7125,45.4222,45.5337,34.2655,64.5041,45.4151,57.6126,45.4289,45.4102,30.9442,50.3472,75.3933,4.162892
4,58,338,4.725,45.6466,45.497,34.2672,64.4529,45.5117,57.7431,45.4484,45.5258,30.8702,50.1443,75.4148,4.183706
4,59,339,4.7375,45.5225,45.4772,34.3697,64.4248,45.4874,57.7755,45.5752,45.603,30.8448,50.0911,75.4098,4.204625
4,60,340,4.75,45.4143,45.5056,34.2583,64.537,45.4593,57.562,45.6429,45.3756,30.8002,50.2078,75.3957,4.225648
4,61,341,4.7625,45.4377,45.5432,34.1483,64.5541,45.3603,58.0108,45.4481,45.5376,30.8833,50.2506,75.4092,4.246776
4,62,342,4.775,45.5066,45.5129,34.1005,64.4969,45.424,57.5836,45.5042,45.5074,30.949,50.2206,75.4273,4.26801
4,63,343,4.7875,45.5457,45.5507,34.2509,64.4432,45.3955,57.6679,45.4764,45.5212,30.9327,50.3583,75.418,4.28935
4,64,344,4.8,45.558,45.5063,34.2387,64.278,45.6167,57.5998,45.4582,45.4856,30.909,50.2445,75.4114,4.310797
4,65,345,4.8125,45.5995,45.6104,34.2749,64.6521,45.5651,57.628,45.5099,45.4412,30.8063,50.3831,75.422,4.332351
4,66,346,4.825,45.5527,45.4802,34.1998,64.5311,45.3625,57.5844,45.5038,45.6061,30.8603,50.3023,75.4061,4.354013
4,67,347,4.8375,45.6341,45.3596,34.2341,64.3842,45.4541,57.8581,45.5159,45.6479,30.837,50.2585,75.4023,4.375783
4,68,348,4.85,45.5482,45.4937,34.2604,64.6746,45.7011,57.8286,45.5321,45.3133,30.8403,50.2516,75.4028,4.397662
4,69,349,4.8625,45.4614,45.5618,34.3595,64.5124,45.373,57.459,45.3587,45.4879,30.9704,50.2279,75.4101,4.41965
4,70,350,4.875,45.3237,45.4537,34.1655,64.5842,45.4981,57.6343,45.4809,45.3938,30.8654,50.2927,75.4052,4.441748
4,71,351,4.8875,45.5566,45.6022,34.2495,64.6895,45.4386,57.8524,45.4807,45.5989,30.9307,50.2545,75.4281,4.463957
4,72,352,4.9,45.4076,45.4642,34.2071,64.5394,45.6788,57.8243,45.4033,45.5885,30.9079,50.1339,75.4065,4.486277
4,73,353,4.9125,45.4624,45.4516,34.2073,64.4067,45.4792,57.7102,45.586,45.534,30.8343,50.4157,75.4081,4.508708
4,74,354,4.925,45.555,45.3203,34.155,64.649,45.4532,57.8316,45.3711,45.345,30.8471,50.1475,75.3948,4.531252
4,75,355,4.9375,45.4164,45.4427,34.2522,64.5475,45.4892,57.6288,45.5503,45.3359,30.9447,50.4191,75.4245,4.553908
4,76,356,4.95,45.4966,45.5486,34.1565,64.5319,45.3574,57.6614,45.4584,45.5425,30.7825,50.2475,75.4064,4.576678
4,77,357,4.9625,45.5669,45.6651,34.2496,64.7151,45.5615,57.7286,45.5226,45.4658,30.8773,50.1594,75.4173,4.599561
4,78,358,4.975,45.5356,45.4396,34.1841,64.6289,45.3336,57.8278,45.6159,45.5033,30.8858,50.1536,75.4284,4.622559
4,79,359,4.9875,45.4034,45.3048,34.2095,64.5531,45.492,57.6176,45.4979,45.4432,30.8823,50.4977,75.4128,4.645672
4,80,360,5.0,45.3887,45.5415,34.2904,64.4652,45.4592,57.7245,45.5379,45.4614,30.891,50.2661,75.4099,4.6689
